syn_id,file_name,data_type,assay_type,file_format,is_multi_specimen,file_size_bytes,study_code
syn314218240,sample37935_metabolomics_004228.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1998962892,LLFS
syn552229326,sample69431_scrnaseq_004229.fastq.gz,gene expression,scRNAseq,FASTQ,false,1118150521,LLFS
syn507406566,sample31353_metabolomics_004230.mzML,metabolite levels,metabolomics,mzML,false,341719236,LC
syn178228594,sample43264_scrnaseq_004231.bam,gene expression,scRNAseq,BAM,false,3958212037,LLFS
syn853498440,sample33808_metabolomics_004232.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1543957453,ILO
syn686198587,sample54088_wgs_004233.fastq.gz,variant calls,WGS,FASTQ,false,149858642280,HSDOA
syn507561901,sample80843_rnaseq_004234.bam,gene expression,RNAseq,BAM,false,1477040046,LC
syn187185090,sample97593_methylation_array_004235.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,645775215,LC
syn202139404,sample76288_wes_004236.fastq.gz,variant calls,WES,FASTQ,false,11188595300,ILO
syn469350990,sample11118_proteomics_004237.counts.csv,protein abundance,proteomics,processed counts (CSV),false,438744710,ILO
syn838661253,sample33192_rnaseq_004238.bam,gene expression,RNAseq,BAM,false,2713834791,CDCP
syn436282098,sample96239_wgs_004239.vcf.gz,variant calls,WGS,VCF,false,149324488852,LG
syn169554611,sample73587_wes_004240.fastq.gz,variant calls,WES,FASTQ,false,17984053471,ILO
syn474625023,sample39244_wgs_004241.fastq.gz,variant calls,WGS,FASTQ,false,70381621938,HSDOA
syn179761869,sample27733_methylation_array_004242.idat,DNA methylation,methylation array,IDAT,false,233142729,ILO
syn414457944,sample38733_wes_004243.fastq.gz,variant calls,WES,FASTQ,false,8070231133,CDCP
syn914436046,sample67775_wes_004244.fastq.gz,variant calls,WES,FASTQ,false,1840942814,CDCP
syn667678428,sample55001_wgs_004245.cram,variant calls,WGS,CRAM,false,15838901152,ILO
syn124422450,sample26119_wgs_004246.fastq.gz,variant calls,WGS,FASTQ,false,14451688717,ILO
syn708809621,sample70038_rnaseq_004247.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1627870909,LC
syn711230486,sample74898_methylation_array_004248.idat,DNA methylation,methylation array,IDAT,false,231527951,LG
syn29772355,sample71436_methylation_array_004249.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,111575681,ASDOEL
syn390441749,sample31615_wgs_004250.cram,variant calls,WGS,CRAM,false,81078196276,CDCP
syn187720863,sample41235_rnaseq_004251.counts.csv,gene expression,RNAseq,processed counts (CSV),false,2900889578,LC
syn65316352,sample48850_metabolomics_004252.mzML,metabolite levels,metabolomics,mzML,false,1677428935,CDCP
syn814964950,sample3686_wgs_004253.fastq.gz,variant calls,WGS,FASTQ,false,141839926894,ASDOEL
syn379156965,sample60351_rnaseq_004254.bam,gene expression,RNAseq,BAM,false,5538495538,ILO
syn972335218,sample88311_proteomics_004255.mzML,protein abundance,proteomics,mzML,false,1896359154,HSDOA
syn415545107,sample28084_wes_004256.bam,variant calls,WES,BAM,false,16692205482,LC
syn427001989,sample24756_wgs_004257.vcf.gz,variant calls,WGS,VCF,false,109497590884,CDCP
syn260738998,sample13150_methylation_array_004258.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,231253316,HSDOA
syn554460037,sample30206_rnaseq_004259.fastq.gz,gene expression,RNAseq,FASTQ,false,1726441972,LG
syn796511714,sample77613_wgs_004260.fastq.gz,variant calls,WGS,FASTQ,false,32579862910,ASDOEL
syn527277939,sample31220_methylation_array_004261.idat,DNA methylation,methylation array,IDAT,false,667852583,CDCP
syn332108636,sample93065_wes_004262.fastq.gz,variant calls,WES,FASTQ,false,16458385804,ASDOEL
syn47283147,sample85600_wes_004263.bam,variant calls,WES,BAM,false,5664852991,HSDOA
syn61596006,sample82166_metabolomics_004264.mzML,metabolite levels,metabolomics,mzML,false,1641725969,ASDOEL
syn27216168,sample81417_wgs_004265.cram,variant calls,WGS,CRAM,false,145076846668,LLFS
syn712851495,sample23490_wgs_004266.vcf.gz,variant calls,WGS,VCF,false,133324968148,ILO
syn441143666,sample52875_rnaseq_004267.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3086253280,LLFS
syn286739889,sample56249_rnaseq_004268.fastq.gz,gene expression,RNAseq,FASTQ,false,1118300030,LLFS
syn763878740,sample18452_metabolomics_004269.mzML,metabolite levels,metabolomics,mzML,false,743569309,LG
syn954485221,sample46944_rnaseq_004270.fastq.gz,gene expression,RNAseq,FASTQ,false,4205121583,CDCP
syn903707469,sample15654_metabolomics_004271.mzML,metabolite levels,metabolomics,mzML,false,886080529,HSDOA
syn311050261,sample83686_wgs_004272.fastq.gz,variant calls,WGS,FASTQ,false,144353878285,ASDOEL
syn887157628,sample73074_wgs_004273.fastq.gz,variant calls,WGS,FASTQ,false,10485102703,ILO
syn166451290,sample75131_wgs_004274.vcf.gz,variant calls,WGS,VCF,false,69746776239,LG
syn178053795,sample57659_wes_004275.fastq.gz,variant calls,WES,FASTQ,false,5868492541,LC
syn210457176,sample8646_wes_004276.fastq.gz,variant calls,WES,FASTQ,false,1361769249,LLFS
syn754538806,sample57725_wes_004277.fastq.gz,variant calls,WES,FASTQ,false,7250347457,LC
syn922304520,sample10704_wes_004278.vcf.gz,variant calls,WES,VCF,false,12211920115,LG
syn526503757,sample42546_metabolomics_004279.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1600791446,HSDOA
syn177150761,sample14089_methylation_array_004280.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,644852965,LLFS
syn293261068,sample87232_proteomics_004281.mzML,protein abundance,proteomics,mzML,false,4576570984,LC
syn829245582,sample22713_metabolomics_004282.mzML,metabolite levels,metabolomics,mzML,false,292215895,ASDOEL
syn371964067,sample10102_metabolomics_004283.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1696165475,LC
syn948586300,sample22241_methylation_array_004284.idat,DNA methylation,methylation array,IDAT,false,935842158,LC
syn660110772,sample11793_metabolomics_004285.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1629473976,HSDOA
syn598086513,sample33658_wgs_004286.cram,variant calls,WGS,CRAM,false,51740824957,LLFS
syn52300568,sample27380_wes_004287.fastq.gz,variant calls,WES,FASTQ,false,18830079849,ILO
syn886256117,sample96616_scrnaseq_004288.counts.csv,gene expression,scRNAseq,processed counts (CSV),false,1126183491,CDCP
syn109253762,sample65132_methylation_array_004289.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,347377961,ILO
syn208309656,sample87918_methylation_array_004290.idat,DNA methylation,methylation array,IDAT,false,693290894,ILO
syn729876861,sample88400_wgs_004291.vcf.gz,variant calls,WGS,VCF,false,48018358434,LG
syn592483090,sample78654_methylation_array_004292.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,324687508,LC
syn560332321,sample43401_wgs_004293.cram,variant calls,WGS,CRAM,false,7615391245,ILO
syn550712185,sample81299_scrnaseq_004294.fastq.gz,gene expression,scRNAseq,FASTQ,false,3914947135,ILO
syn700751619,sample83380_methylation_array_004295.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,493542556,HSDOA
syn982562627,sample77329_wes_004296.fastq.gz,variant calls,WES,FASTQ,false,787521039,HSDOA
syn719684144,sample14690_rnaseq_004297.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3454525707,LLFS
syn41138205,sample49893_rnaseq_004298.bam,gene expression,RNAseq,BAM,false,2995224759,LG
syn206866639,sample16289_wgs_004299.vcf.gz,variant calls,WGS,VCF,false,10533527417,ILO
syn335966468,sample58778_metabolomics_004300.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,436953648,LLFS
syn236387469,sample43430_proteomics_004301.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3646822725,LG
syn600123702,sample47485_methylation_array_004302.idat,DNA methylation,methylation array,IDAT,false,932375416,LC
syn629379095,sample43772_rnaseq_004303.bam,gene expression,RNAseq,BAM,false,2964420053,HSDOA
syn639063134,sample8071_wgs_004304.cram,variant calls,WGS,CRAM,false,69215298594,HSDOA
syn98892527,sample20877_rnaseq_004305.fastq.gz,gene expression,RNAseq,FASTQ,false,2733481672,ASDOEL
syn85737796,sample61333_proteomics_004306.mzML,protein abundance,proteomics,mzML,false,2515175491,LG
syn52981204,sample15211_wgs_004307.vcf.gz,variant calls,WGS,VCF,false,39804643773,HSDOA
syn610056612,sample47010_rnaseq_004308.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3656966163,ASDOEL
syn317512570,sample11527_methylation_array_004309.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,365064539,HSDOA
syn978938255,sample87387_metabolomics_004310.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1794586922,CDCP
syn262216381,sample7936_wgs_004311.fastq.gz,variant calls,WGS,FASTQ,false,51618940934,HSDOA
syn936857048,sample79547_methylation_array_004312.idat,DNA methylation,methylation array,IDAT,false,297054397,CDCP
syn487531290,sample29911_rnaseq_004313.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1150683073,LG
syn243774627,sample68805_scrnaseq_004314.fastq.gz,gene expression,scRNAseq,FASTQ,false,1389501934,LC
syn87963205,sample20448_wgs_004315.fastq.gz,variant calls,WGS,FASTQ,false,17442837659,HSDOA
syn575640168,sample51365_rnaseq_004316.bam,gene expression,RNAseq,BAM,false,3713944347,ILO
syn337170643,sample66193_methylation_array_004317.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,838910941,CDCP
syn301832103,sample87872_wgs_004318.cram,variant calls,WGS,CRAM,false,15621548326,ILO
syn18637815,sample85831_metabolomics_004319.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1688232261,CDCP
syn354879869,sample22254_rnaseq_004320.counts.csv,gene expression,RNAseq,processed counts (CSV),false,732294303,CDCP
syn594183515,sample51035_wes_004321.bam,variant calls,WES,BAM,false,5954379294,HSDOA
syn483075962,sample35643_methylation_array_004322.idat,DNA methylation,methylation array,IDAT,false,329813083,CDCP
syn294424271,sample88282_wgs_004323.vcf.gz,variant calls,WGS,VCF,false,111990578964,LC
syn269804423,sample90088_wgs_004324.vcf.gz,variant calls,WGS,VCF,false,20363488537,ILO
syn95355797,sample17895_rnaseq_004325.bam,gene expression,RNAseq,BAM,false,5993944944,CDCP
syn963301653,sample46527_methylation_array_004326.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,951796391,ASDOEL
syn112949285,sample96431_rnaseq_004327.counts.csv,gene expression,RNAseq,processed counts (CSV),false,5809968685,ILO
syn705714978,sample12617_wgs_004328.cram,variant calls,WGS,CRAM,false,98305422428,ILO
syn607945336,sample1598_wgs_004329.cram,variant calls,WGS,CRAM,false,129335059605,LC
syn216474712,sample46738_methylation_array_004330.idat,DNA methylation,methylation array,IDAT,false,489815436,LLFS
syn441205352,sample91543_methylation_array_004331.idat,DNA methylation,methylation array,IDAT,false,425372470,CDCP
syn493359144,sample69095_wes_004332.bam,variant calls,WES,BAM,false,13789912903,LC
syn259664566,sample14054_rnaseq_004333.counts.csv,gene expression,RNAseq,processed counts (CSV),false,582452954,CDCP
syn431579991,sample47859_metabolomics_004334.mzML,metabolite levels,metabolomics,mzML,false,421017468,HSDOA
syn964422279,sample32934_wgs_004335.fastq.gz,variant calls,WGS,FASTQ,false,93283437690,ASDOEL
syn630816878,sample22479_metabolomics_004336.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,834144015,LLFS
syn85682400,sample68822_wgs_004337.fastq.gz,variant calls,WGS,FASTQ,false,112625498539,ILO
syn2552278,sample53131_wgs_004338.fastq.gz,variant calls,WGS,FASTQ,false,117264384026,HSDOA
syn353049374,sample62231_rnaseq_004339.bam,gene expression,RNAseq,BAM,false,6518350919,LC
syn623956986,sample61115_rnaseq_004340.fastq.gz,gene expression,RNAseq,FASTQ,false,4188494586,HSDOA
syn592851282,sample79455_rnaseq_004341.bam,gene expression,RNAseq,BAM,false,3505239004,LLFS
syn736575094,sample31134_rnaseq_004342.bam,gene expression,RNAseq,BAM,false,6462299246,LG
syn779913815,sample13524_wgs_004343.fastq.gz,variant calls,WGS,FASTQ,false,101978909397,CDCP
syn16180209,sample21130_wgs_004344.vcf.gz,variant calls,WGS,VCF,false,47159183038,ILO
syn35920797,sample9668_metabolomics_004345.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1333442402,LLFS
syn335787868,sample70385_proteomics_004346.mzML,protein abundance,proteomics,mzML,false,1343818704,LC
syn174109754,sample42460_wes_004347.bam,variant calls,WES,BAM,false,10501469483,LC
syn612665320,sample26592_rnaseq_004348.bam,gene expression,RNAseq,BAM,false,3914122590,HSDOA
syn616301622,sample83685_wgs_004349.fastq.gz,variant calls,WGS,FASTQ,false,75616011738,ILO
syn812801921,sample75956_wgs_004350.cram,variant calls,WGS,CRAM,false,145977336028,ILO
syn357184207,sample66293_rnaseq_004351.fastq.gz,gene expression,RNAseq,FASTQ,false,2956149181,LG
syn652663175,sample91908_wgs_004352.vcf.gz,variant calls,WGS,VCF,false,136332523668,LLFS
syn116951948,sample28499_wgs_004353.cram,variant calls,WGS,CRAM,false,145441027803,LG
syn899480930,sample63691_rnaseq_004354.bam,gene expression,RNAseq,BAM,false,3153877756,ASDOEL
syn132930565,sample6841_wgs_004355.vcf.gz,variant calls,WGS,VCF,false,135000490880,LLFS
syn951989804,sample79131_methylation_array_004356.idat,DNA methylation,methylation array,IDAT,false,561052505,LG
syn402134893,sample18557_rnaseq_004357.bam,gene expression,RNAseq,BAM,false,2888639570,CDCP
syn434376882,sample59830_wes_004358.fastq.gz,variant calls,WES,FASTQ,false,7068534543,LLFS
syn431914391,sample51979_rnaseq_004359.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1571250008,HSDOA
syn117294696,sample69898_metabolomics_004360.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,910009655,LLFS
syn783862370,sample54399_methylation_array_004361.idat,DNA methylation,methylation array,IDAT,false,896550270,ASDOEL
syn859964059,sample14922_rnaseq_004362.bam,gene expression,RNAseq,BAM,false,834716992,LC
syn447754308,sample7141_scrnaseq_004363.bam,gene expression,scRNAseq,BAM,false,3933662037,ILO
syn696158722,sample15632_wgs_004364.vcf.gz,variant calls,WGS,VCF,false,8631786744,LG
syn929272198,sample99394_wgs_004365.cram,variant calls,WGS,CRAM,false,146217804335,HSDOA
syn869891418,sample41350_wes_004366.vcf.gz,variant calls,WES,VCF,false,18311566498,ASDOEL
syn280987956,sample5577_rnaseq_004367.counts.csv,gene expression,RNAseq,processed counts (CSV),false,4087313553,LG
syn619767741,sample85343_proteomics_004368.counts.csv,protein abundance,proteomics,processed counts (CSV),false,1957613919,HSDOA
syn71959847,sample12695_wgs_004369.vcf.gz,variant calls,WGS,VCF,false,90095041561,ILO
syn53768703,sample28706_wgs_004370.vcf.gz,variant calls,WGS,VCF,false,111909579809,ILO
syn706260507,sample10897_proteomics_004371.counts.csv,protein abundance,proteomics,processed counts (CSV),false,1735493486,LC
syn152446596,sample44071_metabolomics_004372.mzML,metabolite levels,metabolomics,mzML,false,1358895051,LC
syn197001225,sample89618_rnaseq_004373.fastq.gz,gene expression,RNAseq,FASTQ,false,5084739798,LG
syn639533344,sample10259_wes_004374.vcf.gz,variant calls,WES,VCF,false,3989798980,CDCP
syn230807385,sample54372_rnaseq_004375.counts.csv,gene expression,RNAseq,processed counts (CSV),false,6992146323,LG
syn855671611,sample51499_scrnaseq_004376.bam,gene expression,scRNAseq,BAM,false,1971895331,LG
syn65250579,sample21767_metabolomics_004377.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,944383649,LC
syn587514877,sample9891_methylation_array_004378.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,206837996,CDCP
syn553384189,sample67003_wgs_004379.cram,variant calls,WGS,CRAM,false,25988314386,LLFS
syn660420497,sample72939_methylation_array_004380.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,566890658,ILO
syn196754988,sample84784_scrnaseq_004381.bam,gene expression,scRNAseq,BAM,false,3360809071,LLFS
syn460988304,sample82684_proteomics_004382.mzML,protein abundance,proteomics,mzML,false,831397575,LG
syn653666098,sample83935_wes_004383.fastq.gz,variant calls,WES,FASTQ,false,10397526674,LLFS
syn659148509,sample31371_methylation_array_004384.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,790487366,CDCP
syn905930991,sample81975_wgs_004385.vcf.gz,variant calls,WGS,VCF,false,102568258345,LLFS
syn609075580,sample17792_scrnaseq_004386.fastq.gz,gene expression,scRNAseq,FASTQ,false,215215683,HSDOA
syn443176954,sample21467_wgs_004387.cram,variant calls,WGS,CRAM,false,56946622228,ASDOEL
syn220928295,sample71935_wgs_004388.cram,variant calls,WGS,CRAM,false,147038737754,ILO
syn453393774,sample44169_wgs_004389.cram,variant calls,WGS,CRAM,false,135151346953,CDCP
syn954100680,sample6362_proteomics_004390.mzML,protein abundance,proteomics,mzML,false,4188141937,LG
syn722273749,sample17750_rnaseq_004391.counts.csv,gene expression,RNAseq,processed counts (CSV),false,7504938826,ASDOEL
syn725154354,sample82668_wgs_004392.fastq.gz,variant calls,WGS,FASTQ,false,5188642666,LLFS
syn60923153,sample44661_proteomics_004393.mzML,protein abundance,proteomics,mzML,false,203428779,LC
syn152880834,sample79378_rnaseq_004394.fastq.gz,gene expression,RNAseq,FASTQ,false,1582470496,LLFS
syn667178990,sample94499_methylation_array_004395.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,669387388,CDCP
